,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5709,False,/fc2pEZgr0ltmyzLl4cO9JInOg6l.jpg,"[35, 14, 10751]",798021,en,Family Switch,"When the Walker family members switch bodies with each other during a rare planetary alignment, their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.",32.93,/g8Gwitm4CtZBSYhLeSY4Z3Xwwcg.jpg,2023-11-30,Family Switch,False,6.436,543
5710,False,/4SO6pbGJTpM9YYovYxFLY3MXqZn.jpg,"[53, 9648, 18, 80]",346685,en,The Girl on the Train,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",32.459,/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg,2016-10-05,The Girl on the Train,False,6.436,5571
5711,False,/53NOpmEIYZvlH8MFV4eJGJwwZjU.jpg,"[10749, 35, 18]",84306,en,Liberal Arts,"Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance. He is prepared for the nostalgia of the dining halls and dorm rooms, the parties and poetry seminars; what he doesn’t see coming is Zibby – a beautiful, precocious, classical-music-loving sophomore. Zibby awakens scary, exciting, long-dormant feelings of possibility and connection that Jesse thought he had buried forever.",20.378,/4PRmHa3YqOkhzwhuSyhbgEYAG7w.jpg,2012-09-14,Liberal Arts,False,6.436,510
5712,False,/c4T4ajKmkA1GXg5I8yQLRKMSTQu.jpg,"[16, 10751, 14, 10749, 10402]",28032,en,Thumbelina,"Born of a flower and growing to only a couple of inches tall, poor Thumbelina is worried she'll never meet someone her own size, until she happens to catch the eye of Prince Cornelius of the Fairies. Just as soon as she finds love, however, it's torn away from her when she is kidnapped by Ms. Toad. Now Thumbelina has to escape Ms. Toad's grasp and search for Prince Cornelius. Luckily, there's a whole city of animals willing to help her.",31.557,/xcmvu3ObNuPNt1EJ4LDMXoauEPw.jpg,1994-03-29,Thumbelina,False,6.436,478
5713,False,/cLZsdMMC3hoVQy9xwn3YJ4CR9Pd.jpg,"[35, 10402, 10749]",11172,en,Music and Lyrics,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days.",21.771,/xcdA2WLBNcPXMQB9uA5DqqQvbwe.jpg,2007-02-09,Music and Lyrics,False,6.436,1614
5714,False,/hVgbeqLYbbrT23pryiR0Oz009CM.jpg,"[18, 53]",5125,en,Rendition,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",19.112,/d9GV6b2ta3jWmDEZDby9AcL6io3.jpg,2007-09-07,Rendition,False,6.436,640
5715,False,/vsjuHP9RQZJgYUvvSlO3mjJpXkq.jpg,"[878, 28, 12, 53]",200,en,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",22.657,/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,1998-12-11,Star Trek: Insurrection,False,6.436,1154
5716,False,/riuTxOEKQ9lfvSan2vwaOPipwtr.jpg,"[35, 18]",621587,en,Next Goal Wins,Dutch coach Thomas Rongen attempts the nearly impossible task of turning the American Samoa soccer team from perennial losers into winners.,30.98,/xTQCL1zGugIck8MgvJ2lXSrxENR.jpg,2023-11-16,Next Goal Wins,False,6.434,362
5717,False,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,"[12, 28, 37]",333484,en,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",53.652,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,2016-09-14,The Magnificent Seven,False,6.435,5741
5718,False,/zDkLBWZmt8jZrEhdKoUKoaEwETC.jpg,[14],14517,en,MirrorMask,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home.",16.161,/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg,2005-01-25,MirrorMask,False,6.435,313
5719,False,/7HZ65pJYuiWONhtShHLkUTqngGW.jpg,"[18, 53, 27, 9648]",723419,en,Mr. Harrigan's Phone,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.",17.023,/gPn9e8eP7TeKQU4IeWAMzOajR40.jpg,2022-10-05,Mr. Harrigan's Phone,False,6.4,768
5720,False,/3tt3tp81aGboViMplQItugAI2RO.jpg,"[10749, 35]",553608,pt,Cinderela Pop,"Cintia is modern princess, she's connected, decided and loves music. This ""pop"" princess used to live with their parents in a huge castle with a nice view to the city. Every night she looked through the window and watch the view dreaming with a prince she didn't met yet. But one day her castle crumbles with everything around her, after her parents divorce she went to live with her aunt and stops believing in love.  What she didn't knew was that there was a charming prince in her history, that wanted to break the ice around our modern day cinderella.",18.642,/rhEMGSlmtfvUYdGuE3M1dB0SmOA.jpg,2019-02-28,DJ Cinderella,False,6.434,324
5721,False,/oqP1qEZccq5AD9TVTIaO6IGUj7o.jpg,"[14, 28, 12]",455476,en,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",63.061,/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,2023-04-27,Knights of the Zodiac,False,6.434,1071
5722,False,/zjeGNkEu134qo4DBFZvHi3IRDgg.jpg,"[28, 80, 18]",450001,cn,葉問外傳：張天志,"Following his defeat by Master Ip, Cheung Tin Chi tries to make a life with his young son in Hong Kong, waiting tables at a bar that caters to expats. But it's not long before the mix of foreigners, money, and triad leaders draw him once again to the fight.",23.343,/6VxEvOF7QDovsG6ro9OVyjH07LF.jpg,2018-12-20,Master Z: Ip Man Legacy,False,6.434,509
5723,False,/enwPgakYeduofhVxvS2KGR0nIpm.jpg,"[35, 18]",411741,en,Ingrid Goes West,"Ingrid becomes obsessed with a social network star named Taylor Sloane who seemingly has a perfect life. But when Ingrid decides to drop everything and move west to be Taylor's friend, her behaviour turns unsettling and dangerous.",14.767,/3LEyW11onDltXHo0L1X23j9Nnvg.jpg,2017-08-11,Ingrid Goes West,False,6.434,926
5724,False,/84J4XwvJ0tb7pmgqLQ87TgQHnyN.jpg,[35],14052,en,Revenge of the Nerds,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",18.147,/pi6REVD5Ms8FQSPNzXi6zEqHjUF.jpg,1984-07-20,Revenge of the Nerds,False,6.434,701
5725,False,/vHlWAHvfj8l1nh14YJ7YNY1IU1r.jpg,[35],13193,en,Saved!,"Mary is a good Christian girl who goes to a good Christian high school where she has good Christian friends and a perfect Christian boyfriend. Her life seems perfect, until the day that she finds out that her boyfriend may be gay — and that she’s pregnant.",20.724,/nmf2tFTcRJZVEQ9e3mgLH5gAQYs.jpg,2004-06-11,Saved!,False,6.4,442
5726,False,/rc8WAwoTTZ5HDUDBiKhIohbl57A.jpg,[27],575088,ru,Яга. Кошмар тёмного леса,"The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",14.612,/8m5HTXzwewlfXhtZtLlLts53YTW.jpg,2020-02-27,Baba Yaga: Terror of the Dark Forest,False,6.433,320
5727,False,/ke6cDBFg4IPb8MWjPOBlIhtosQ0.jpg,"[28, 80, 18, 53]",11564,en,Class of 1984,"Andy is a new teacher at an inner city high school that is unlike any he has seen before. There are metal detectors at the front door and the place is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business.",11.431,/zaPeoSMiWM23g2M8qVMfNJdEeQa.jpg,1982-08-20,Class of 1984,False,6.433,328
5728,False,/zOBq7vAu9qVJFvHXFhXPAnosjxb.jpg,"[16, 12, 10751, 14]",10957,en,The Black Cauldron,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",34.174,/act8vtlXVEizdsUf9FcKbzSERew.jpg,1985-07-24,The Black Cauldron,False,6.434,1219
5729,False,/99Rd26ceIhonpOP5JoqcXYqnkD.jpg,"[18, 53]",397722,en,Thoroughbreds,"Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. In the process, they learn that neither is what she seems to be, and that a murder might solve both of their problems.",17.077,/pIxZzTfITqBpZxbIGsV01DcoHsT.jpg,2018-03-09,Thoroughbreds,False,6.432,1101
5730,False,/oHX5Abgjy7GLZWJaqQ54p8GsQvl.jpg,"[28, 18, 36]",253450,zh,刺客聶隱娘,"9th century China. 10-year-old general’s daughter Nie Yinniang is abducted by a nun who initiates her into the martial arts, transforming her into an exceptional assassin charged with eliminating cruel and corrupt local governors. One day, having failed in a task, she is sent back by her mistress to the land of her birth, with orders to kill the man to whom she was promised – a cousin who now leads the largest military region in North China. After 13 years of exile, the young woman must confront her parents, her memories and her long-repressed feelings.",12.034,/6OizMjnSQ8oZtMQuiK7opIawcM3.jpg,2015-08-27,The Assassin,False,6.434,485
5731,False,/q0pAwUqY52QXdvQx1S8j530lPFZ.jpg,"[35, 18, 10751, 10749]",11894,en,Curly Sue,"Bill Dancer and his young companion Curly Sue are the classic homeless folks with hearts of gold. Their scams are aimed not at turning a profit, but at getting enough to eat. When they scam the rich and beautiful Grey Ellison into believing she backed her Mercedes into Bill, they're only hoping for a free meal. But Grey is touched, and over the objections of her snotty fiancé.",19.978,/gTQH8fpBPXIPgway7e8AQJ9AKnm.jpg,1991-10-25,Curly Sue,False,6.432,509
5732,False,/bWukUgej8vZTRF9YFi2NWmswZie.jpg,"[27, 35, 10749, 18]",10288,en,Fido,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.",16.087,/btzm8jNgddSn7jLQ6l1WWXs1JI3.jpg,2006-09-07,Fido,False,6.432,429
5733,False,/q3j4OQFFDKM6fdQt9gE56kfDBNG.jpg,"[16, 878, 28, 12]",536115,ja,GODZILLA 星を喰う者,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",44.972,/fOA44BITFth0u4hMSOUgpK0kM6t.jpg,2018-11-09,Godzilla: The Planet Eater,False,6.431,318
5734,False,/jMO1icztaUUEUApdAQx0cZOt7b8.jpg,"[35, 10402]",531454,en,Eurovision Song Contest: The Story of Fire Saga,"Two small-town aspiring musicians chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",18.288,/9zrbgYyFvwH8sy5mv9eT25xsAzL.jpg,2020-06-26,Eurovision Song Contest: The Story of Fire Saga,False,6.4,1353
5735,False,/aCvRKGgYSZox9GdWV8Afx1AmypV.jpg,"[35, 18]",523172,en,Late Night,"A legendary late-night talk show host's world is turned upside down when she hires her only female staff writer. Originally intended to smooth over diversity concerns, her decision has unexpectedly hilarious consequences as the two women separated by culture and generation are united by their love of a biting punchline.",19.892,/xxwb5KBqS0SHsUcyLgWMk3vuVxY.jpg,2019-01-25,Late Night,False,6.4,770
5736,False,/rdDcZHklNkHHApjcBd0qTK7YzJr.jpg,"[28, 12]",308504,en,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",21.344,/uGqlk7Hu8FRLVDcFZ16NxTy09ZE.jpg,2015-04-03,Last Knights,False,6.4,1035
5737,False,/yJ9HQ4OrFouSj8kRF9opf8s7yGE.jpg,[18],266082,fr,Bande de filles,"Oppressed by her family setting, dead-end school prospects and the boys law in the neighborhood, Marieme starts a new life after meeting a group of three free-spirited girls. She changes her name, her dress code, and quits school to be accepted in the gang, hoping that this will be a way to freedom.",10.062,/qZ52DlSVguX0WHYoiOD464IIONd.jpg,2014-10-22,Girlhood,False,6.431,361
5738,False,/5df2SlPsS3qy2ingji1Wf1sCMO.jpg,"[27, 53]",210947,en,Afflicted,Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,15.333,/bMkRWgAvwe0XkpL8swG7UA4N4Q8.jpg,2014-04-04,Afflicted,False,6.431,531
5739,False,/3b973tk8kA9tiY85ppxPxpXIrP3.jpg,"[878, 28]",10529,en,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",41.164,/4vIc5fznKsQjE4d0H3H4Zy5bn9o.jpg,2008-04-24,Outlander,False,6.4,1205
5740,False,/30lunazeLIB9bZVoPNOVbCC9Xx4.jpg,"[35, 12]",5683,en,Pee-wee's Big Adventure,"The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike.",17.5,/414IUXc54mrhX88ZUQiRDLXn01i.jpg,1985-07-26,Pee-wee's Big Adventure,False,6.431,731
5741,False,/ofhCK7zP0fMJzJC3mn9roLmAfq5.jpg,[35],999644,en,You Are So Not Invited to My Bat Mitzvah,Stacy and Lydia are BFFs who've always dreamed about having epic bat mitzvahs. But things start to go comically awry when a popular boy and middle school drama threatens their friendship and their rite of passage.,26.481,/ukpifWBW2xEmMtJX4bCpoNpWEr2.jpg,2023-08-18,You Are So Not Invited to My Bat Mitzvah,False,6.4,378
5742,False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 80, 53]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,42.53,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,False,6.43,3485
